Date,Location,Population
2020-09-17,United States,331002647
2020-09-18,United States,331002647
2020-09-19,United States,331002647
2020-09-20,United States,331002647
2020-09-21,United States,331002647
2020-09-22,United States,331002647
2020-09-23,United States,331002647
2020-09-24,United States,331002647
2020-09-25,United States,331002647
2020-09-26,United States,331002647
2020-09-27,United States,331002647
2020-09-28,United States,331002647
2020-09-29,United States,331002647
2020-09-30,United States,331002647
2020-10-01,United States,331002647
2020-10-02,United States,331002647
2020-10-03,United States,331002647
2020-10-04,United States,331002647
2020-10-05,United States,331002647
2020-10-06,United States,331002647
2020-10-07,United States,331002647
2020-10-08,United States,331002647
2020-10-09,United States,331002647
2020-10-10,United States,331002647
2020-10-11,United States,331002647
2020-10-12,United States,331002647
2020-10-13,United States,331002647
2020-10-14,United States,331002647
2020-10-15,United States,331002647
2020-10-16,United States,331002647
2020-10-17,United States,331002647
2020-10-18,United States,331002647
2020-10-19,United States,331002647
2020-03-24,United States Virgin Islands,104423
2020-03-25,United States Virgin Islands,104423
2020-03-26,United States Virgin Islands,104423
2020-03-27,United States Virgin Islands,104423
2020-03-28,United States Virgin Islands,104423
2020-03-29,United States Virgin Islands,104423
2020-03-30,United States Virgin Islands,104423
2020-03-31,United States Virgin Islands,104423
2020-04-01,United States Virgin Islands,104423
2020-04-02,United States Virgin Islands,104423
2020-04-03,United States Virgin Islands,104423
2020-04-04,United States Virgin Islands,104423
2020-04-05,United States Virgin Islands,104423
2020-04-06,United States Virgin Islands,104423
2020-04-07,United States Virgin Islands,104423
2020-04-08,United States Virgin Islands,104423
2020-04-09,United States Virgin Islands,104423
2020-04-10,United States Virgin Islands,104423
2020-04-11,United States Virgin Islands,104423
2020-04-12,United States Virgin Islands,104423
2020-04-13,United States Virgin Islands,104423
2020-04-14,United States Virgin Islands,104423
2020-04-15,United States Virgin Islands,104423
2020-04-16,United States Virgin Islands,104423
2020-04-17,United States Virgin Islands,104423
2020-04-18,United States Virgin Islands,104423
2020-04-19,United States Virgin Islands,104423
2020-04-20,United States Virgin Islands,104423
2020-04-21,United States Virgin Islands,104423
2020-04-22,United States Virgin Islands,104423
2020-04-23,United States Virgin Islands,104423
2020-04-24,United States Virgin Islands,104423
2020-04-25,United States Virgin Islands,104423
2020-04-26,United States Virgin Islands,104423
2020-04-27,United States Virgin Islands,104423
2020-04-28,United States Virgin Islands,104423
2020-04-29,United States Virgin Islands,104423
2020-04-30,United States Virgin Islands,104423
2020-05-01,United States Virgin Islands,104423
2020-05-02,United States Virgin Islands,104423
2020-05-03,United States Virgin Islands,104423
2020-05-04,United States Virgin Islands,104423
2020-05-05,United States Virgin Islands,104423
2020-05-06,United States Virgin Islands,104423
2020-05-07,United States Virgin Islands,104423
2020-05-08,United States Virgin Islands,104423
2020-05-09,United States Virgin Islands,104423
2020-05-10,United States Virgin Islands,104423
2020-05-11,United States Virgin Islands,104423
2020-05-12,United States Virgin Islands,104423
2020-05-13,United States Virgin Islands,104423
2020-05-14,United States Virgin Islands,104423
2020-05-15,United States Virgin Islands,104423
2020-05-16,United States Virgin Islands,104423
2020-05-17,United States Virgin Islands,104423
2020-05-18,United States Virgin Islands,104423
2020-05-19,United States Virgin Islands,104423
2020-05-20,United States Virgin Islands,104423
2020-05-21,United States Virgin Islands,104423
2020-05-22,United States Virgin Islands,104423
2020-05-23,United States Virgin Islands,104423
2020-05-24,United States Virgin Islands,104423
2020-05-25,United States Virgin Islands,104423
2020-05-26,United States Virgin Islands,104423
2020-05-27,United States Virgin Islands,104423
2020-05-28,United States Virgin Islands,104423
2020-05-29,United States Virgin Islands,104423
2020-05-30,United States Virgin Islands,104423
2020-05-31,United States Virgin Islands,104423
2020-06-01,United States Virgin Islands,104423
2020-06-02,United States Virgin Islands,104423
2020-06-03,United States Virgin Islands,104423
2020-06-04,United States Virgin Islands,104423
2020-06-05,United States Virgin Islands,104423
2020-06-06,United States Virgin Islands,104423
2020-06-07,United States Virgin Islands,104423
2020-06-08,United States Virgin Islands,104423
2020-06-09,United States Virgin Islands,104423
2020-06-10,United States Virgin Islands,104423
2020-06-11,United States Virgin Islands,104423
2020-06-12,United States Virgin Islands,104423
2020-06-13,United States Virgin Islands,104423
2020-06-14,United States Virgin Islands,104423
2020-06-15,United States Virgin Islands,104423
2020-06-16,United States Virgin Islands,104423
2020-06-17,United States Virgin Islands,104423
2020-06-18,United States Virgin Islands,104423
2020-06-19,United States Virgin Islands,104423
2020-06-20,United States Virgin Islands,104423
2020-06-21,United States Virgin Islands,104423
2020-06-22,United States Virgin Islands,104423
2020-06-23,United States Virgin Islands,104423
2020-06-24,United States Virgin Islands,104423
2020-06-25,United States Virgin Islands,104423
2020-06-26,United States Virgin Islands,104423
2020-06-27,United States Virgin Islands,104423
2020-06-28,United States Virgin Islands,104423
2020-06-29,United States Virgin Islands,104423
2020-06-30,United States Virgin Islands,104423
2020-07-01,United States Virgin Islands,104423
2020-07-02,United States Virgin Islands,104423
2020-07-03,United States Virgin Islands,104423
2020-07-04,United States Virgin Islands,104423
2020-07-05,United States Virgin Islands,104423
2020-07-06,United States Virgin Islands,104423
2020-07-07,United States Virgin Islands,104423
2020-07-08,United States Virgin Islands,104423
2020-07-09,United States Virgin Islands,104423
2020-07-10,United States Virgin Islands,104423
2020-07-11,United States Virgin Islands,104423
2020-07-12,United States Virgin Islands,104423
2020-07-13,United States Virgin Islands,104423
2020-07-14,United States Virgin Islands,104423
2020-07-15,United States Virgin Islands,104423
2020-07-16,United States Virgin Islands,104423
2020-07-17,United States Virgin Islands,104423
2020-07-18,United States Virgin Islands,104423
2020-07-19,United States Virgin Islands,104423
2020-07-20,United States Virgin Islands,104423
2020-07-21,United States Virgin Islands,104423
2020-07-22,United States Virgin Islands,104423
2020-07-23,United States Virgin Islands,104423
2020-07-24,United States Virgin Islands,104423
2020-07-25,United States Virgin Islands,104423
2020-07-26,United States Virgin Islands,104423
2020-07-27,United States Virgin Islands,104423
2020-07-28,United States Virgin Islands,104423
2020-07-29,United States Virgin Islands,104423
2020-07-30,United States Virgin Islands,104423
2020-07-31,United States Virgin Islands,104423
2020-08-01,United States Virgin Islands,104423
2020-08-02,United States Virgin Islands,104423
2020-08-03,United States Virgin Islands,104423
2020-08-04,United States Virgin Islands,104423
2020-08-05,United States Virgin Islands,104423
2020-08-06,United States Virgin Islands,104423
2020-08-07,United States Virgin Islands,104423
2020-08-08,United States Virgin Islands,104423
2020-08-09,United States Virgin Islands,104423
2020-08-10,United States Virgin Islands,104423
2020-08-11,United States Virgin Islands,104423
2020-08-12,United States Virgin Islands,104423
2020-08-13,United States Virgin Islands,104423
2020-08-14,United States Virgin Islands,104423
2020-08-15,United States Virgin Islands,104423
2020-08-16,United States Virgin Islands,104423
2020-08-17,United States Virgin Islands,104423
2020-08-18,United States Virgin Islands,104423
2020-08-19,United States Virgin Islands,104423
2020-08-20,United States Virgin Islands,104423
2020-08-21,United States Virgin Islands,104423
2020-08-22,United States Virgin Islands,104423
2020-08-23,United States Virgin Islands,104423
2020-08-24,United States Virgin Islands,104423
2020-08-25,United States Virgin Islands,104423
2020-08-26,United States Virgin Islands,104423
2020-08-27,United States Virgin Islands,104423
2020-08-28,United States Virgin Islands,104423
2020-08-29,United States Virgin Islands,104423
2020-08-30,United States Virgin Islands,104423
2020-08-31,United States Virgin Islands,104423
2020-09-01,United States Virgin Islands,104423
2020-09-02,United States Virgin Islands,104423
2020-09-03,United States Virgin Islands,104423
2020-09-04,United States Virgin Islands,104423
2020-09-05,United States Virgin Islands,104423
2020-09-06,United States Virgin Islands,104423
2020-09-07,United States Virgin Islands,104423
2020-09-08,United States Virgin Islands,104423
2020-09-09,United States Virgin Islands,104423
2020-09-10,United States Virgin Islands,104423
2020-09-11,United States Virgin Islands,104423
2020-09-12,United States Virgin Islands,104423
2020-09-13,United States Virgin Islands,104423
2020-09-14,United States Virgin Islands,104423
2020-09-15,United States Virgin Islands,104423
2020-09-16,United States Virgin Islands,104423
2020-09-17,United States Virgin Islands,104423
2020-09-18,United States Virgin Islands,104423
2020-09-19,United States Virgin Islands,104423
2020-09-20,United States Virgin Islands,104423
2020-09-21,United States Virgin Islands,104423
2020-09-22,United States Virgin Islands,104423
2020-09-23,United States Virgin Islands,104423
2020-09-24,United States Virgin Islands,104423
2020-09-25,United States Virgin Islands,104423
2020-09-26,United States Virgin Islands,104423
2020-09-27,United States Virgin Islands,104423
2020-09-28,United States Virgin Islands,104423
2020-09-29,United States Virgin Islands,104423
2020-09-30,United States Virgin Islands,104423
2020-10-01,United States Virgin Islands,104423
2020-10-02,United States Virgin Islands,104423
2020-10-03,United States Virgin Islands,104423
2020-10-04,United States Virgin Islands,104423
2020-10-05,United States Virgin Islands,104423
2020-10-06,United States Virgin Islands,104423
2020-10-07,United States Virgin Islands,104423
2020-10-08,United States Virgin Islands,104423
2020-10-09,United States Virgin Islands,104423
2020-10-10,United States Virgin Islands,104423
2020-10-11,United States Virgin Islands,104423
2020-10-12,United States Virgin Islands,104423
2020-10-13,United States Virgin Islands,104423
2020-10-14,United States Virgin Islands,104423
2020-10-15,United States Virgin Islands,104423
2020-10-16,United States Virgin Islands,104423
2020-10-17,United States Virgin Islands,104423
2020-10-18,United States Virgin Islands,104423
2020-10-19,United States Virgin Islands,104423
2020-03-15,Uruguay,3473727
2020-03-16,Uruguay,3473727
2020-03-17,Uruguay,3473727
2020-03-18,Uruguay,3473727
2020-03-19,Uruguay,3473727
2020-03-20,Uruguay,3473727
2020-03-21,Uruguay,3473727
2020-03-22,Uruguay,3473727
2020-03-23,Uruguay,3473727
2020-03-24,Uruguay,3473727
2020-03-25,Uruguay,3473727
2020-03-26,Uruguay,3473727
2020-03-27,Uruguay,3473727
2020-03-28,Uruguay,3473727
2020-03-29,Uruguay,3473727
2020-03-30,Uruguay,3473727
2020-03-31,Uruguay,3473727
2020-04-01,Uruguay,3473727
2020-04-02,Uruguay,3473727
2020-04-03,Uruguay,3473727
2020-04-04,Uruguay,3473727
2020-04-05,Uruguay,3473727
2020-04-06,Uruguay,3473727
2020-04-07,Uruguay,3473727
2020-04-08,Uruguay,3473727
2020-04-09,Uruguay,3473727
2020-04-10,Uruguay,3473727
2020-04-11,Uruguay,3473727
2020-04-12,Uruguay,3473727
2020-04-13,Uruguay,3473727
2020-04-14,Uruguay,3473727
2020-04-15,Uruguay,3473727
2020-04-16,Uruguay,3473727
2020-04-17,Uruguay,3473727
2020-04-18,Uruguay,3473727
2020-04-19,Uruguay,3473727
2020-04-20,Uruguay,3473727
2020-04-21,Uruguay,3473727
2020-04-22,Uruguay,3473727
2020-04-23,Uruguay,3473727
2020-04-24,Uruguay,3473727
2020-04-25,Uruguay,3473727
2020-04-26,Uruguay,3473727
2020-04-27,Uruguay,3473727
2020-04-28,Uruguay,3473727
2020-04-29,Uruguay,3473727
2020-04-30,Uruguay,3473727
2020-05-01,Uruguay,3473727
2020-05-02,Uruguay,3473727
2020-05-03,Uruguay,3473727
2020-05-04,Uruguay,3473727
2020-05-05,Uruguay,3473727
2020-05-06,Uruguay,3473727
2020-05-07,Uruguay,3473727
2020-05-08,Uruguay,3473727
2020-05-09,Uruguay,3473727
2020-05-10,Uruguay,3473727
2020-05-11,Uruguay,3473727
2020-05-12,Uruguay,3473727
2020-05-13,Uruguay,3473727
2020-05-14,Uruguay,3473727
2020-05-15,Uruguay,3473727
2020-05-16,Uruguay,3473727
2020-05-17,Uruguay,3473727
2020-05-18,Uruguay,3473727
2020-05-19,Uruguay,3473727
2020-05-20,Uruguay,3473727
2020-05-21,Uruguay,3473727
2020-05-22,Uruguay,3473727
2020-05-23,Uruguay,3473727
2020-05-24,Uruguay,3473727
2020-05-25,Uruguay,3473727
2020-05-26,Uruguay,3473727
2020-05-27,Uruguay,3473727
2020-05-28,Uruguay,3473727
2020-05-29,Uruguay,3473727
2020-05-30,Uruguay,3473727
2020-05-31,Uruguay,3473727
2020-06-01,Uruguay,3473727
2020-06-02,Uruguay,3473727
2020-06-03,Uruguay,3473727
2020-06-04,Uruguay,3473727
2020-06-05,Uruguay,3473727
2020-06-06,Uruguay,3473727
2020-06-07,Uruguay,3473727
2020-06-08,Uruguay,3473727
2020-06-09,Uruguay,3473727
2020-06-10,Uruguay,3473727
2020-06-11,Uruguay,3473727
2020-06-12,Uruguay,3473727
2020-06-13,Uruguay,3473727
2020-06-14,Uruguay,3473727
2020-06-15,Uruguay,3473727
2020-06-16,Uruguay,3473727
2020-06-17,Uruguay,3473727
2020-06-18,Uruguay,3473727
2020-06-19,Uruguay,3473727
2020-06-20,Uruguay,3473727
2020-06-21,Uruguay,3473727
2020-06-22,Uruguay,3473727
2020-06-23,Uruguay,3473727
2020-06-24,Uruguay,3473727
2020-06-25,Uruguay,3473727
2020-06-26,Uruguay,3473727
2020-06-27,Uruguay,3473727
2020-06-28,Uruguay,3473727
2020-06-29,Uruguay,3473727
2020-06-30,Uruguay,3473727
2020-07-01,Uruguay,3473727
2020-07-02,Uruguay,3473727
2020-07-03,Uruguay,3473727
2020-07-04,Uruguay,3473727
2020-07-05,Uruguay,3473727
2020-07-06,Uruguay,3473727
2020-07-07,Uruguay,3473727
2020-07-08,Uruguay,3473727
2020-07-09,Uruguay,3473727
2020-07-10,Uruguay,3473727
2020-07-11,Uruguay,3473727
2020-07-12,Uruguay,3473727
2020-07-13,Uruguay,3473727
2020-07-14,Uruguay,3473727
2020-07-15,Uruguay,3473727
2020-07-16,Uruguay,3473727
2020-07-17,Uruguay,3473727
2020-07-18,Uruguay,3473727
2020-07-19,Uruguay,3473727
2020-07-20,Uruguay,3473727
2020-07-21,Uruguay,3473727
2020-07-22,Uruguay,3473727
2020-07-23,Uruguay,3473727
2020-07-24,Uruguay,3473727
2020-07-25,Uruguay,3473727
2020-07-26,Uruguay,3473727
2020-07-27,Uruguay,3473727
2020-07-28,Uruguay,3473727
2020-07-29,Uruguay,3473727
2020-07-30,Uruguay,3473727
2020-07-31,Uruguay,3473727
2020-08-01,Uruguay,3473727
2020-08-02,Uruguay,3473727
2020-08-03,Uruguay,3473727
2020-08-04,Uruguay,3473727
2020-08-05,Uruguay,3473727
2020-08-06,Uruguay,3473727
2020-08-07,Uruguay,3473727
2020-08-08,Uruguay,3473727
2020-08-09,Uruguay,3473727
2020-08-10,Uruguay,3473727
2020-08-11,Uruguay,3473727
2020-08-12,Uruguay,3473727
2020-08-13,Uruguay,3473727
2020-08-14,Uruguay,3473727
2020-08-15,Uruguay,3473727
2020-08-16,Uruguay,3473727
2020-08-17,Uruguay,3473727
2020-08-18,Uruguay,3473727
2020-08-19,Uruguay,3473727
2020-08-20,Uruguay,3473727
2020-08-21,Uruguay,3473727
2020-08-22,Uruguay,3473727
2020-08-23,Uruguay,3473727
2020-08-24,Uruguay,3473727
2020-08-25,Uruguay,3473727
2020-08-26,Uruguay,3473727
2020-08-27,Uruguay,3473727
